Seq_id	Size	Description
74	+	497656	505391	7735
75	-	1380503	1372745	7758
76	+	491712	499453	7741
77	-	58466	50708	7758
78	-	1370903	1363149	7754
79	-	1344294	1336536	7758
80	+	540520	548277	7757
81	+	481229	488944	7715
82	+	483815	491572	7757
83	-	1369470	1361721	7749
84	+	481442	489200	7758
85	-	1308703	1300938	7765
86	-	1287266	1279506	7760
87	-	1290355	1282610	7745
88	-	1291016	1283258	7758
89	+	503876	511631	7755
90	-	1396977	1389223	7754
91	-	1233659	1225902	7757
92	+	520195	527949	7754
93	-	1412360	1404620	7740
94	+	512697	520461	7764
95	-	1280887	1273122	7765
96	+	484349	492107	7758
97	-	1423184	1415426	7758
98	-	1386684	1378926	7758
99	+	469201	476957	7756
100	-	1347707	1339960	7747
101	-	1275670	1267912	7758
102	-	1326490	1318750	7740
103	+	524803	532548	7745
104	+	488250	496004	7754
105	-	1349732	1341974	7758
106	-	1340062	1332297	7765
107	-	1082321	1074566	7755
108	-	1278996	1271239	7757
109	+	486162	493920	7758
110	+	492514	500263	7749
111	+	492583	500332	7749
112	-	1276619	1268861	7758
113	-	1332615	1324875	7740
114	+	155637	163392	7755
115	-	1233961	1226204	7757
116	-	1336100	1328345	7755
117	-	1292978	1285224	7754
118	+	484580	492339	7759
119	-	790605	782847	7758
120	+	506711	514466	7755
121	+	489729	497483	7754
122	-	1412547	1404807	7740
123	+	508909	516674	7765
124	+	484371	492129	7758
125	+	467204	474958	7754
126	-	1273226	1265469	7757
127	-	1349074	1341316	7758
128	-	1336029	1328272	7757
129	+	535784	543523	7739
130	-	1318289	1310531	7758
131	+	484359	492117	7758
132	+	472479	480236	7757
133	+	484201	491959	7758
134	+	478265	486023	7758
135	+	484360	492118	7758
136	-	1267880	1260123	7757
137	+	484361	492119	7758
138	-	1357112	1349357	7755
139	-	1364412	1356653	7759
140	+	1256211	1263960	7749
141	-	1347828	1340079	7749
142	-	1438659	1430904	7755
143	-	1309448	1301691	7757
144	-	1413265	1405518	7747
145	+	488534	496288	7754
146	-	1224331	1216601	7730
147	+	478121	485879	7758
148	-	1286417	1278657	7760
149	-	1288367	1280609	7758
150	-	1323133	1315384	7749
151	+	541536	549291	7755
152	-	1304802	1297069	7733
153	+	487545	495303	7758
154	-	433061	425303	7758
155	-	1303964	1296231	7733
156	+	591725	599483	7758
157	-	1331300	1323542	7758
158	-	1274874	1267118	7756
159	+	499553	507309	7756
160	-	1436108	1428349	7759
161	-	1390589	1382831	7758
162	+	482373	490077	7704
163	-	1360907	1353150	7757
164	-	1383123	1375364	7759
165	-	1224090	1216325	7765
166	+	483693	491451	7758
167	+	483694	491452	7758
168	+	467497	475262	7765
169	+	478454	486212	7758
170	-	1263841	1256086	7755
171	-	1408591	1400842	7749
172	-	1373340	1365575	7765
173	-	1354565	1346810	7755
174	-	1435423	1427668	7755
175	-	1341542	1333793	7749
176	-	1330760	1323011	7749
177	-	1265758	1258002	7756
178	-	1364670	1356921	7749
179	+	484278	492036	7758
180	+	484841	492600	7759
181	-	1222292	1214537	7755
182	+	484394	492152	7758
183	+	478376	486125	7749
184	-	1412857	1405117	7740
185	-	1278233	1270475	7758
186	+	525169	532927	7758
187	-	1270644	1262888	7756
188	+	524982	532740	7758
189	+	487349	495103	7754
190	+	483695	491453	7758
191	+	516333	524090	7757
192	-	1447877	1440119	7758
193	-	1451053	1443294	7759
194	-	1278123	1270374	7749
195	+	290192	297950	7758
196	+	483695	491453	7758
197	-	1408801	1401052	7749
198	+	483693	491451	7758
199	-	1433804	1426049	7755
200	+	486193	493951	7758
201	-	1418125	1410367	7758
202	-	1357521	1349763	7758
203	-	1418100	1410342	7758
204	-	1304802	1297069	7733
205	+	553851	561606	7755
206	-	1248555	1240798	7757
207	-	1418107	1410349	7758
208	-	1380714	1372956	7758
209	-	1373117	1365359	7758
210	-	1418554	1410796	7758
211	+	472616	480365	7749
212	-	1017907	1010149	7758
213	+	471437	479192	7755
214	-	1315765	1308007	7758
215	+	514625	522374	7749
216	+	483697	491455	7758
217	-	1307536	1299781	7755
218	-	1443786	1436037	7749
219	-	1347915	1340157	7758
--------------------------------------------------------------------------------
Block #38
Seq_id	Strand	Start	End	Length
1	+	469328	484342	15014
2	+	468673	483687	15014
3	+	468589	483603	15014
4	-	1376312	1361298	15014
5	-	1352683	1337667	15016
6	+	469339	484353	15014
7	+	497886	512903	15017
8	-	1338811	1323795	15016
9	+	497886	512903	15017
10	-	1320867	1305851	15016
11	+	469343	484357	15014
12	-	1437278	1422264	15014
13	-	1357329	1342317	15012
14	+	469339	484353	15014
15	-	1362577	1347562	15015
16	-	1338322	1323306	15016
17	+	494633	509648	15015
18	-	1352949	1337934	15015
19	+	479733	494748	15015
20	-	1293799	1278783	15016
21	+	469400	484416	15016
22	-	1354942	1339927	15015
23	-	1334787	1319771	15016
24	+	468691	483705	15014
25	-	1383984	1368969	15015
26	-	1449850	1434835	15015
27	+	468955	483970	15015
28	-	1310313	1295297	15016
29	-	1321919	1306904	15015
30	-	1373778	1358764	15014
31	-	1372977	1357905	15072
32	-	446527	431512	15015
33	+	1310327	1325341	15014
34	-	1358236	1343221	15015
35	+	489012	504027	15015
36	-	1397544	1382529	15015
37	-	1334066	1319052	15014
38	+	470044	485060	15016
39	-	1433366	1418351	15015
40	-	1407992	1392977	15015
41	-	604115	589100	15015
42	-	1411592	1396577	15015
43	+	528123	543140	15017
44	+	510143	525157	15014
45	+	488894	503909	15015
46	-	1432744	1417730	15014
47	-	1340594	1325579	15015
48	-	1432650	1417636	15014
49	-	1432715	1417701	15014
50	+	488461	503477	15016
51	-	1261729	1246714	15015
52	+	469339	484353	15014
53	-	1363948	1348932	15016
54	-	1339497	1324482	15015
55	+	469341	484355	15014
56	-	1448830	1433812	15018
57	+	468425	483417	14992
58	+	469228	484242	15014
59	+	549528	564542	15014
60	+	603068	618083	15015
61	-	1283312	1268296	15016
62	-	1374254	1359240	15014
63	+	459512	474527	15015
64	-	1409155	1394141	15014
65	-	1292524	1277509	15015
66	-	1283362	1268346	15016
67	-	1283585	1268569	15016
68	-	1288652	1273636	15016
69	-	1448568	1433550	15018
70	-	1291545	1276529	15016
71	+	494975	509990	15015
72	-	1416565	1401552	15013
73	-	1356680	1341665	15015
74	+	482622	497644	15022
75	-	1395524	1380511	15013
76	+	476686	491700	15014
77	-	73489	58474	15015
78	-	1385924	1370910	15014
79	-	1359315	1344302	15013
80	+	525496	540512	15016
81	+	466249	481228	14979
82	+	468796	483808	15012
83	-	1384493	1369478	15015
84	+	466418	481434	15016
85	-	1323726	1308711	15015
86	-	1302289	1287274	15015
87	-	1305380	1290363	15017
88	-	1306039	1291024	15015
89	+	488854	503868	15014
90	-	1411997	1396984	15013
91	-	1248682	1233666	15016
92	+	505173	520188	15015
93	-	1427383	1412368	15015
94	+	497674	512689	15015
95	-	1295910	1280895	15015
96	+	469328	484342	15014
97	-	1438205	1423192	15013
98	-	1401705	1386692	15013
99	+	454177	469193	15016
100	-	1362743	1347727	15016
101	-	1329705	1314719	14986
102	-	1341513	1326498	15015
103	+	509778	524795	15017
104	+	473230	488243	15013
105	-	1364753	1349739	15014
106	-	1355085	1340070	15015
107	-	1097343	1082329	15014
108	-	1294019	1279003	15016
109	+	471139	486154	15015
110	+	477492	492506	15014
111	+	477561	492575	15014
112	-	1291640	1276626	15014
113	-	1347638	1332623	15015
114	+	140611	155629	15018
115	-	1248984	1233968	15016
116	-	1351123	1336108	15015
117	-	1308000	1292985	15015
118	+	469556	484572	15016
119	-	805628	790613	15015
120	+	491689	506703	15014
121	+	474707	489722	15015
122	-	1427570	1412555	15015
123	+	493886	508901	15015
124	+	469350	484364	15014
125	+	452181	467197	15016
126	-	1288249	1273233	15016
127	-	1364097	1349082	15015
128	-	1351052	1336036	15016
129	+	520761	535776	15015
130	-	1333310	1318297	15013
131	+	469338	484352	15014
132	+	457455	472471	15016
133	+	469180	484194	15014
134	+	463244	478257	15013
135	+	469339	484353	15014
136	-	1282902	1267887	15015
137	+	469340	484354	15014
138	-	1372135	1357120	15015
139	-	1379433	1364419	15014
140	+	1241188	1256203	15015
141	-	1362851	1347836	15015
142	-	1453684	1438675	15009
143	-	1324471	1309455	15016
144	-	1428301	1413285	15016
145	+	473512	488527	15015
146	-	1239354	1224338	15016
147	+	463100	478113	15013
148	-	1301440	1286425	15015
149	-	1303390	1288375	15015
150	-	1338156	1323141	15015
151	+	526513	541528	15015
152	-	1319825	1304810	15015
153	+	472524	487538	15014
154	-	487094	472108	14986
155	-	1318986	1303972	15014
156	+	576704	591718	15014
157	-	1346323	1331308	15015
158	-	1289898	1274882	15016
159	+	484530	499545	15015
160	-	1451129	1436115	15014
161	-	1405610	1390596	15014
162	+	467350	482365	15015
163	-	1375930	1360914	15016
164	-	1398144	1383130	15014
165	-	1239113	1224098	15015
166	+	468672	483686	15014
167	+	468673	483687	15014
168	+	452474	467489	15015
169	+	463433	478446	15013
170	-	1278864	1263849	15015
171	-	1423614	1408599	15015
172	-	1388363	1373348	15015
173	-	1369587	1354572	15015
174	-	1450448	1435431	15017
175	-	1356565	1341550	15015
176	-	1345783	1330768	15015
177	-	1280781	1265766	15015
178	-	1379693	1364678	15015
179	+	469257	484271	15014
180	+	469817	484831	15014
181	-	1237313	1222299	15014
182	+	469373	484387	15014
183	+	463353	478368	15015
184	-	1427880	1412865	15015
185	-	1293257	1278241	15016
186	+	510148	525162	15014
187	-	1285668	1270652	15016
188	+	509961	524975	15014
189	+	472326	487342	15016
190	+	468674	483688	15014
191	+	501311	516326	15015
192	-	1462898	1447884	15014
193	-	1466074	1451060	15014
194	-	1293146	1278131	15015
195	+	275170	290184	15014
196	+	468674	483688	15014
197	-	1423824	1408809	15015
198	+	468672	483686	15014
199	-	1448830	1433812	15018
200	+	471170	486185	15015
201	-	1433146	1418133	15013
202	-	1372543	1357528	15015
203	-	1433121	1418108	15013
204	-	1319825	1304810	15015
205	+	538828	553843	15015
206	-	1263578	1248562	15016
207	-	1433128	1418115	15013
208	-	1395735	1380721	15014
209	-	1388141	1373125	15016
210	-	1433575	1418561	15014
211	+	457593	472608	15015
212	-	1032929	1017915	15014
213	+	456415	471429	15014
214	-	1330787	1315773	15014
215	+	499602	514617	15015
216	+	468676	483690	15014
217	-	1322559	1307544	15015
218	-	1458809	1443794	15015
219	-	1362936	1347922	15014
--------------------------------------------------------------------------------
Block #37
Seq_id	Strand	Start	End	Length
1	+	457957	463887	5930
2	+	457302	463232	5930
3	+	457218	463148	5930
4	-	1387683	1381753	5930
5	-	1364056	1358126	5930
6	+	457968	463898	5930
7	+	486520	492447	5927
8	-	1350188	1344258	5930
9	+	486520	492447	5927
10	-	1332246	1326316	5930
11	+	457972	463902	5930
12	-	1448649	1442719	5930
13	-	1368551	1362624	5927
14	+	457968	463898	5930
15	-	1373950	1368021	5929
16	-	1349696	1343766	5930
17	+	443261	449190	5929
18	-	1364314	1358384	5930
19	+	468363	474293	5930
20	-	1305161	1299231	5930
21	+	458067	463948	5881
22	-	1366311	1360381	5930
23	-	1346156	1340226	5930
24	+	457320	463250	5930
25	-	1395358	1389428	5930
26	-	1461216	1455286	5930
27	+	457582	463512	5930
28	-	1321692	1315762	5930
29	-	1333281	1327351	5930
30	-	1385150	1379220	5930
31	-	1384351	1378421	5930
32	-	497897	491968	5929
33	+	1298956	1304886	5930
34	-	1369610	1363680	5930
35	+	437669	443598	5929
36	-	1408914	1402984	5930
37	-	1345437	1339507	5930
38	+	458682	464612	5930
39	-	1444407	1438477	5930
40	-	1459363	1453434	5929
41	-	615489	609559	5930
42	-	1422962	1417032	5930
43	+	516750	522680	5930
44	+	498772	504702	5930
45	+	437507	443436	5929
46	-	1444114	1438184	5930
47	-	1351961	1346031	5930
48	-	1444020	1438090	5930
49	-	1444085	1438155	5930
50	+	477089	483019	5930
51	-	1273109	1267179	5930
52	+	457968	463898	5930
53	-	1376659	1370729	5930
54	-	1350871	1344941	5930
55	+	457970	463900	5930
56	-	1460187	1454257	5930
57	+	457030	462960	5930
58	+	457857	463787	5930
59	+	538160	544090	5930
60	+	591690	597620	5930
61	-	1294678	1288748	5930
62	-	1385625	1379695	5930
63	+	448136	454066	5930
64	-	1420526	1414596	5930
65	-	1303901	1297971	5930
66	-	1294728	1288798	5930
67	-	1294951	1289021	5930
68	-	1300018	1294088	5930
69	-	1459925	1453995	5930
70	-	1302911	1296981	5930
71	+	443603	449532	5929
72	-	1427941	1422016	5925
73	-	1368054	1362124	5930
74	+	471299	477180	5881
75	-	1406903	1400977	5926
76	+	465307	471237	5930
77	-	84865	78935	5930
78	-	1397292	1391362	5930
79	-	1370694	1364768	5926
80	+	514131	520061	5930
81	+	454884	460815	5931
82	+	457425	463355	5930
83	-	1395866	1389937	5929
84	+	455045	460975	5930
85	-	1335089	1329160	5929
86	-	1313664	1307734	5930
87	-	1316746	1310816	5930
88	-	1317421	1311491	5930
89	+	437484	443413	5929
90	-	1423365	1417435	5930
91	-	1260048	1254118	5930
92	+	493808	499738	5930
93	-	1438727	1432817	5910
94	+	486308	492238	5930
95	-	1307276	1301374	5902
96	+	457957	463887	5930
97	-	1449585	1443659	5926
98	-	1413084	1407158	5926
99	+	442811	448741	5930
100	-	1374113	1368183	5930
101	-	1341076	1335149	5927
102	-	1352857	1346947	5910
103	+	498412	504342	5930
104	+	461864	467795	5931
105	-	1376124	1370194	5930
106	-	1366452	1360522	5930
107	-	1108715	1102785	5930
108	-	1305385	1299455	5930
109	+	459775	465705	5930
110	+	466115	472045	5930
111	+	466184	472114	5930
112	-	1303011	1297081	5930
113	-	1358982	1353072	5910
114	+	129254	135184	5930
115	-	1260350	1254420	5930
116	-	1362165	1356235	5930
117	-	1319365	1313435	5930
118	+	458184	464114	5930
119	-	816998	811068	5930
120	+	480319	486249	5930
121	+	463341	469272	5931
122	-	1438914	1433004	5910
123	+	482520	488450	5930
124	+	457979	463909	5930
125	+	440804	446734	5930
126	-	1299615	1293685	5930
127	-	1375467	1369537	5930
128	-	1363743	1357813	5930
129	+	509398	515328	5930
130	-	1344681	1338751	5930
131	+	457967	463897	5930
132	+	446083	452013	5930
133	+	457809	463739	5930
134	+	451867	457793	5926
135	+	457968	463898	5930
136	-	1294268	1288338	5930
137	+	457969	463899	5930
138	-	1383502	1377575	5927
139	-	1390808	1384878	5930
140	+	1229816	1235745	5929
141	-	1374225	1368295	5930
142	-	1465053	1459122	5931
143	-	1335837	1329907	5930
144	-	1439671	1433741	5930
145	+	462146	468077	5931
146	-	1250721	1244791	5930
147	+	452029	457955	5926
148	-	1312807	1306877	5930
149	-	1314770	1308838	5932
150	-	1350857	1344928	5929
151	+	513815	519749	5934
152	-	1331195	1325265	5930
153	+	461153	467083	5930
154	-	498464	492537	5927
155	-	1330356	1324426	5930
156	+	565333	571263	5930
157	-	1357693	1351763	5930
158	-	1301238	1295334	5904
159	+	473161	479091	5930
160	-	1462504	1456574	5930
161	-	1416981	1411051	5930
162	+	455984	461914	5930
163	-	1387296	1381366	5930
164	-	1409519	1403589	5930
165	-	1250479	1244549	5930
166	+	457301	463231	5930
167	+	457302	463232	5930
168	+	441108	447038	5930
169	+	452056	457982	5926
170	-	1291558	1285628	5930
171	-	1434988	1429058	5930
172	-	1399730	1393800	5930
173	-	1380953	1375023	5930
174	-	1461817	1455886	5931
175	-	1367938	1362009	5929
176	-	1357157	1351227	5930
177	-	1292153	1286223	5930
178	-	1391066	1385137	5929
179	+	457886	463816	5930
180	+	458443	464373	5930
181	-	1250005	1244075	5930
182	+	458002	463932	5930
183	+	451979	457909	5930
184	-	1439224	1433314	5910
185	-	1304626	1298696	5930
186	+	498777	504707	5930
187	-	1297035	1291105	5930
188	+	498590	504520	5930
189	+	460949	466879	5930
190	+	457303	463233	5930
191	+	489934	495864	5930
192	-	1474269	1468339	5930
193	-	1477449	1471519	5930
194	-	1304520	1298590	5930
195	+	263800	269730	5930
196	+	457303	463233	5930
197	-	1435198	1429268	5930
198	+	457301	463231	5930
199	-	1460187	1454257	5930
200	+	459788	465718	5930
201	-	1444524	1438598	5926
202	+	503988	509918	5930
203	-	1444499	1438573	5926
204	-	1331195	1325265	5930
205	+	487457	493386	5929
206	-	1274944	1269014	5930
207	-	1444506	1438580	5926
208	-	1407106	1401176	5930
209	-	1399521	1393591	5930
210	-	1444946	1439016	5930
211	+	446219	452149	5930
212	-	1044299	1038369	5930
213	+	445046	450976	5930
214	-	1342160	1336230	5930
215	+	488229	494158	5929
216	+	457305	463235	5930
217	-	1333931	1328001	5930
218	-	1470183	1464253	5930
219	-	1374307	1368377	5930
--------------------------------------------------------------------------------
Block #16
Seq_id	Strand	Start	End	Length
1	+	196574	200637	4063
2	+	195919	199982	4063
3	+	195919	199982	4063
4	+	198329	202392	4063
5	+	231712	235775	4063
6	+	196585	200648	4063
7	+	183664	187727	4063
8	+	199670	203733	4063
9	+	183664	187727	4063
10	+	199899	203961	4062
11	+	196588	200651	4063
12	+	198328	202391	4063
13	+	183875	187938	4063
14	+	196585	200648	4063
15	+	191658	195686	4028
16	+	196288	200351	4063
17	+	183920	187982	4062
18	+	191784	195847	4063
19	+	205447	209510	4063
20	+	191100	195163	4063
21	+	196725	200788	4063
22	+	193100	197163	4063
23	+	191752	195815	4063
24	+	195937	200000	4063
25	+	233648	237710	4062
26	+	206300	210363	4063
27	+	198383	202447	4064
28	+	197153	201216	4063
29	+	183152	187215	4063
30	+	182990	187053	4063
31	+	217692	221755	4063
32	+	1123287	1127349	4062
33	-	609486	605423	4063
34	+	185888	189951	4063
35	+	178327	182389	4062
36	+	185322	189384	4062
37	+	198457	202520	4063
38	+	195810	199873	4063
39	+	197386	201449	4063
40	+	184254	188316	4062
41	+	1251800	1255863	4063
42	+	225202	229264	4062
43	+	211242	215305	4063
44	+	196588	200651	4063
45	+	178164	182226	4062
46	+	226494	230556	4062
47	+	195535	199598	4063
48	+	226494	230556	4062
49	+	226494	230556	4062
50	+	197403	201464	4061
51	+	191013	195075	4062
52	+	196585	200648	4063
53	+	276760	280823	4063
54	+	191889	195952	4063
55	+	196585	200648	4063
56	+	188113	192175	4062
57	+	197952	202015	4063
58	+	196474	200537	4063
59	+	237707	241769	4062
60	-	1894112	1890049	4063
61	+	190883	194947	4064
62	+	196820	200883	4063
63	+	189896	193959	4063
64	+	196723	200786	4063
65	+	206526	210588	4062
66	+	190584	194648	4064
67	+	190661	194725	4064
68	+	196557	200621	4064
69	+	188113	192175	4062
70	+	196462	200525	4063
71	+	184262	188324	4062
72	+	191742	195803	4061
73	+	185654	189717	4063
74	+	206265	210329	4064
75	+	185566	189627	4061
76	+	201128	205191	4063
77	+	732261	736324	4063
78	+	223904	227966	4062
79	+	190986	195047	4061
80	+	196663	200727	4064
81	+	196954	201017	4063
82	+	196052	200115	4063
83	+	191245	195308	4063
84	+	197283	201346	4063
85	+	187928	191991	4063
86	+	213232	217295	4063
87	+	196502	200565	4063
88	+	197336	201387	4051
89	+	178143	182205	4062
90	+	234244	238307	4063
91	+	196784	200848	4064
92	+	191433	195496	4063
93	+	195729	199792	4063
94	+	187068	191133	4065
95	+	182959	187021	4062
96	+	196574	200637	4063
97	+	191537	195598	4061
98	+	191565	195626	4061
99	+	183659	187722	4063
100	+	194647	198710	4063
101	+	184045	188108	4063
102	+	189705	193768	4063
103	+	196907	200970	4063
104	+	197174	201237	4063
105	+	196426	200489	4063
106	+	191344	195407	4063
107	-	1366498	1362436	4062
108	+	209833	213896	4063
109	+	200414	204476	4062
110	+	196133	200195	4062
111	+	196203	200265	4062
112	+	198218	202281	4063
113	+	195508	199571	4063
114	-	1394947	1390885	4062
115	+	182383	186447	4064
116	+	196695	200758	4063
117	+	189877	193940	4063
118	+	196754	200816	4062
119	-	1344850	1340788	4062
120	-	1648296	1644234	4062
121	+	197320	201383	4063
